Tanggal,Negara,Sum of JumlahResident,Sum of JumlahPengunjug
1998-10-01,TotalSub-SaharanAfrica,0.0,6510.0
1998-11-01,TotalSub-SaharanAfrica,0.0,7450.0
1998-12-01,TotalSub-SaharanAfrica,0.0,11620.0
1999-01-01,TotalSub-SaharanAfrica,0.0,5280.0
1999-02-01,TotalSub-SaharanAfrica,0.0,6840.0
1999-03-01,TotalSub-SaharanAfrica,0.0,8240.0
1999-04-01,TotalSub-SaharanAfrica,0.0,5310.0
1999-05-01,TotalSub-SaharanAfrica,0.0,4160.0
1999-06-01,TotalSub-SaharanAfrica,0.0,4620.0
1999-07-01,TotalSub-SaharanAfrica,0.0,5650.0
1999-08-01,TotalSub-SaharanAfrica,0.0,4560.0
1999-09-01,TotalSub-SaharanAfrica,0.0,5400.0
1999-10-01,TotalSub-SaharanAfrica,0.0,5320.0
1999-11-01,TotalSub-SaharanAfrica,0.0,6670.0
1999-12-01,TotalSub-SaharanAfrica,0.0,9240.0
2000-01-01,TotalSub-SaharanAfrica,0.0,5250.0
2000-02-01,TotalSub-SaharanAfrica,0.0,5970.0
2000-03-01,TotalSub-SaharanAfrica,0.0,6710.0
2000-04-01,TotalSub-SaharanAfrica,0.0,7750.0
2000-05-01,TotalSub-SaharanAfrica,0.0,4530.0
2000-06-01,TotalSub-SaharanAfrica,0.0,5390.0
2000-07-01,TotalSub-SaharanAfrica,0.0,6380.0
2000-08-01,TotalSub-SaharanAfrica,0.0,5320.0
2000-09-01,TotalSub-SaharanAfrica,0.0,7150.0
2000-10-01,TotalSub-SaharanAfrica,0.0,7170.0
2000-11-01,TotalSub-SaharanAfrica,0.0,6690.0
2000-12-01,TotalSub-SaharanAfrica,0.0,9330.0
2001-01-01,TotalSub-SaharanAfrica,0.0,5020.0
2001-02-01,TotalSub-SaharanAfrica,0.0,5810.0
2001-03-01,TotalSub-SaharanAfrica,0.0,6870.0
2001-04-01,TotalSub-SaharanAfrica,0.0,6540.0
2001-05-01,TotalSub-SaharanAfrica,0.0,3590.0
2001-06-01,TotalSub-SaharanAfrica,0.0,4640.0
2001-07-01,TotalSub-SaharanAfrica,0.0,6320.0
2001-08-01,TotalSub-SaharanAfrica,0.0,6060.0
2001-09-01,TotalSub-SaharanAfrica,0.0,6140.0
2001-10-01,TotalSub-SaharanAfrica,0.0,5660.0
2001-11-01,TotalSub-SaharanAfrica,0.0,6230.0
2001-12-01,TotalSub-SaharanAfrica,0.0,9750.0
2002-01-01,TotalSub-SaharanAfrica,0.0,4940.0
2002-02-01,TotalSub-SaharanAfrica,0.0,5630.0
2002-03-01,TotalSub-SaharanAfrica,0.0,7410.0
2002-04-01,TotalSub-SaharanAfrica,0.0,6540.0
2002-05-01,TotalSub-SaharanAfrica,0.0,3770.0
2002-06-01,TotalSub-SaharanAfrica,0.0,4820.0
2002-07-01,TotalSub-SaharanAfrica,0.0,5430.0
2002-08-01,TotalSub-SaharanAfrica,0.0,4620.0
2002-09-01,TotalSub-SaharanAfrica,0.0,4520.0
2002-10-01,TotalSub-SaharanAfrica,0.0,5220.0
2002-11-01,TotalSub-SaharanAfrica,0.0,5660.0
2002-12-01,TotalSub-SaharanAfrica,0.0,8960.0
2003-01-01,TotalSub-SaharanAfrica,0.0,4090.0
2003-02-01,TotalSub-SaharanAfrica,0.0,5020.0
2003-03-01,TotalSub-SaharanAfrica,0.0,5540.0
2003-04-01,TotalSub-SaharanAfrica,0.0,5220.0
2003-05-01,TotalSub-SaharanAfrica,0.0,4330.0
2003-06-01,TotalSub-SaharanAfrica,0.0,4180.0
2003-07-01,TotalSub-SaharanAfrica,0.0,4840.0
2003-08-01,TotalSub-SaharanAfrica,0.0,4610.0
2003-09-01,TotalSub-SaharanAfrica,0.0,5320.0
2003-10-01,TotalSub-SaharanAfrica,0.0,6710.0
2003-11-01,TotalSub-SaharanAfrica,0.0,9340.0
2003-12-01,TotalSub-SaharanAfrica,0.0,9970.0
2004-01-01,TotalSub-SaharanAfrica,0.0,4250.0
2004-02-01,TotalSub-SaharanAfrica,0.0,6090.0
2004-03-01,TotalSub-SaharanAfrica,0.0,6720.0
2004-04-01,TotalSub-SaharanAfrica,0.0,5570.0
2004-05-01,TotalSub-SaharanAfrica,0.0,3950.0
2004-06-01,TotalSub-SaharanAfrica,0.0,5080.0
2004-07-01,TotalSub-SaharanAfrica,0.0,5330.0
2004-08-01,TotalSub-SaharanAfrica,0.0,4310.0
2004-09-01,TotalSub-SaharanAfrica,0.0,4870.0
2004-10-01,TotalSub-SaharanAfrica,0.0,4500.0
2004-11-01,TotalSub-SaharanAfrica,0.0,5740.0
2004-12-01,TotalSub-SaharanAfrica,0.0,10490.0
2005-01-01,TotalSub-SaharanAfrica,0.0,4230.0
2005-02-01,TotalSub-SaharanAfrica,0.0,5330.0
2005-03-01,TotalSub-SaharanAfrica,0.0,7000.0
2005-04-01,TotalSub-SaharanAfrica,0.0,5640.0
2005-05-01,TotalSub-SaharanAfrica,0.0,3810.0
2005-06-01,TotalSub-SaharanAfrica,0.0,4450.0
2005-07-01,TotalSub-SaharanAfrica,0.0,4690.0
2005-08-01,TotalSub-SaharanAfrica,0.0,5160.0
2005-09-01,TotalSub-SaharanAfrica,0.0,5690.0
2005-10-01,TotalSub-SaharanAfrica,0.0,4680.0
2005-11-01,TotalSub-SaharanAfrica,0.0,6870.0
2005-12-01,TotalSub-SaharanAfrica,0.0,11330.0
2006-01-01,TotalSub-SaharanAfrica,0.0,4680.0
2006-02-01,TotalSub-SaharanAfrica,0.0,5990.0
2006-03-01,TotalSub-SaharanAfrica,0.0,8050.0
2006-04-01,TotalSub-SaharanAfrica,0.0,6550.0
2006-05-01,TotalSub-SaharanAfrica,0.0,3880.0
2006-06-01,TotalSub-SaharanAfrica,0.0,5250.0
2006-07-01,TotalSub-SaharanAfrica,0.0,5490.0
2006-08-01,TotalSub-SaharanAfrica,0.0,4870.0
2006-09-01,TotalSub-SaharanAfrica,0.0,5570.0
2006-10-01,TotalSub-SaharanAfrica,0.0,5760.0
2006-11-01,TotalSub-SaharanAfrica,0.0,6870.0
2006-12-01,TotalSub-SaharanAfrica,0.0,12890.0
2007-01-01,TotalSub-SaharanAfrica,0.0,5190.0
2007-02-01,TotalSub-SaharanAfrica,0.0,5940.0
2007-03-01,TotalSub-SaharanAfrica,0.0,9470.0
2007-04-01,TotalSub-SaharanAfrica,0.0,6550.0
2007-05-01,TotalSub-SaharanAfrica,0.0,4670.0
2007-06-01,TotalSub-SaharanAfrica,0.0,5360.0
2007-07-01,TotalSub-SaharanAfrica,9750.0,6200.0
2007-08-01,TotalSub-SaharanAfrica,7320.0,4870.0
2007-09-01,TotalSub-SaharanAfrica,8490.0,6120.0
2007-10-01,TotalSub-SaharanAfrica,10890.0,5830.0
2007-11-01,TotalSub-SaharanAfrica,6590.0,8400.0
2007-12-01,TotalSub-SaharanAfrica,6650.0,14300.0
2008-01-01,TotalSub-SaharanAfrica,15600.0,5650.0
2008-02-01,TotalSub-SaharanAfrica,9300.0,6900.0
2008-03-01,TotalSub-SaharanAfrica,7510.0,9250.0
2008-04-01,TotalSub-SaharanAfrica,9060.0,7780.0
2008-05-01,TotalSub-SaharanAfrica,7850.0,5830.0
2008-06-01,TotalSub-SaharanAfrica,5840.0,5910.0
2008-07-01,TotalSub-SaharanAfrica,10520.0,8110.0
2008-08-01,TotalSub-SaharanAfrica,7650.0,6290.0
2008-09-01,TotalSub-SaharanAfrica,9410.0,6790.0
2008-10-01,TotalSub-SaharanAfrica,11160.0,6230.0
2008-11-01,TotalSub-SaharanAfrica,6900.0,7460.0
2008-12-01,TotalSub-SaharanAfrica,6160.0,14840.0
2009-01-01,TotalSub-SaharanAfrica,15000.0,5580.0
2009-02-01,TotalSub-SaharanAfrica,7430.0,6230.0
2009-03-01,TotalSub-SaharanAfrica,7580.0,6970.0
2009-04-01,TotalSub-SaharanAfrica,8760.0,7090.0
2009-05-01,TotalSub-SaharanAfrica,7980.0,5340.0
2009-06-01,TotalSub-SaharanAfrica,7180.0,5500.0
2009-07-01,TotalSub-SaharanAfrica,9460.0,5900.0
2009-08-01,TotalSub-SaharanAfrica,8570.0,5500.0
2009-09-01,TotalSub-SaharanAfrica,8680.0,6650.0
2009-10-01,TotalSub-SaharanAfrica,10590.0,6180.0
2009-11-01,TotalSub-SaharanAfrica,7520.0,7120.0
2009-12-01,TotalSub-SaharanAfrica,7860.0,14740.0
2010-01-01,TotalSub-SaharanAfrica,17350.0,5690.0
2010-02-01,TotalSub-SaharanAfrica,8790.0,6180.0
2010-03-01,TotalSub-SaharanAfrica,8150.0,8830.0
2010-04-01,TotalSub-SaharanAfrica,11310.0,7010.0
2010-05-01,TotalSub-SaharanAfrica,8620.0,4870.0
2010-06-01,TotalSub-SaharanAfrica,9960.0,6660.0
2010-07-01,TotalSub-SaharanAfrica,14810.0,5680.0
2010-08-01,TotalSub-SaharanAfrica,8980.0,6370.0
2010-09-01,TotalSub-SaharanAfrica,10490.0,6930.0
2010-10-01,TotalSub-SaharanAfrica,14390.0,6590.0
2010-11-01,TotalSub-SaharanAfrica,9280.0,7240.0
2010-12-01,TotalSub-SaharanAfrica,8580.0,14980.0
2011-01-01,TotalSub-SaharanAfrica,23700.0,6410.0
2011-02-01,TotalSub-SaharanAfrica,12030.0,6350.0
2011-03-01,TotalSub-SaharanAfrica,8140.0,7210.0
2011-04-01,TotalSub-SaharanAfrica,10870.0,7650.0
2011-05-01,TotalSub-SaharanAfrica,10690.0,4990.0
2011-06-01,TotalSub-SaharanAfrica,7620.0,5450.0
2011-07-01,TotalSub-SaharanAfrica,13380.0,5980.0
2011-08-01,TotalSub-SaharanAfrica,9010.0,5450.0
2011-09-01,TotalSub-SaharanAfrica,10660.0,7660.0
2011-10-01,TotalSub-SaharanAfrica,12470.0,10760.0
2011-11-01,TotalSub-SaharanAfrica,9480.0,7750.0
2011-12-01,TotalSub-SaharanAfrica,9580.0,14270.0
2012-01-01,TotalSub-SaharanAfrica,21450.0,6100.0
2012-02-01,TotalSub-SaharanAfrica,12580.0,7070.0
2012-03-01,TotalSub-SaharanAfrica,9040.0,7740.0
2012-04-01,TotalSub-SaharanAfrica,13080.0,7210.0
2012-05-01,TotalSub-SaharanAfrica,10160.0,5200.0
2012-06-01,TotalSub-SaharanAfrica,8520.0,5780.0
2012-07-01,TotalSub-SaharanAfrica,14310.0,5640.0
2012-08-01,TotalSub-SaharanAfrica,10460.0,5230.0
2012-09-01,TotalSub-SaharanAfrica,12260.0,6550.0
2012-10-01,TotalSub-SaharanAfrica,16240.0,6150.0
2012-11-01,TotalSub-SaharanAfrica,9730.0,7040.0
2012-12-01,TotalSub-SaharanAfrica,9880.0,13720.0
2013-01-01,TotalSub-SaharanAfrica,23540.0,5050.0
2013-02-01,TotalSub-SaharanAfrica,12710.0,5960.0
2013-03-01,TotalSub-SaharanAfrica,9570.0,8290.0
2013-04-01,TotalSub-SaharanAfrica,11770.0,6110.0
2013-05-01,TotalSub-SaharanAfrica,11590.0,5150.0
2013-06-01,TotalSub-SaharanAfrica,8450.0,5880.0
2013-07-01,TotalSub-SaharanAfrica,13550.0,5220.0
2013-08-01,TotalSub-SaharanAfrica,10430.0,5550.0
2013-09-01,TotalSub-SaharanAfrica,11950.0,6230.0
2013-10-01,TotalSub-SaharanAfrica,16900.0,5790.0
2013-11-01,TotalSub-SaharanAfrica,10590.0,7160.0
2013-12-01,TotalSub-SaharanAfrica,11190.0,13440.0
2014-01-01,TotalSub-SaharanAfrica,24430.0,5300.0
2014-02-01,TotalSub-SaharanAfrica,13370.0,5970.0
2014-03-01,TotalSub-SaharanAfrica,11240.0,6590.0
2014-04-01,TotalSub-SaharanAfrica,13270.0,7070.0
2014-05-01,TotalSub-SaharanAfrica,11850.0,5500.0
2014-06-01,TotalSub-SaharanAfrica,8660.0,5070.0
2014-07-01,TotalSub-SaharanAfrica,15380.0,6530.0
2014-08-01,TotalSub-SaharanAfrica,10870.0,5860.0
2014-09-01,TotalSub-SaharanAfrica,12800.0,6230.0
2014-10-01,TotalSub-SaharanAfrica,17310.0,6100.0
2014-11-01,TotalSub-SaharanAfrica,11230.0,7290.0
2014-12-01,TotalSub-SaharanAfrica,9480.0,13880.0
2015-01-01,TotalSub-SaharanAfrica,24250.0,5180.0
2015-02-01,TotalSub-SaharanAfrica,11060.0,6120.0
2015-03-01,TotalSub-SaharanAfrica,9390.0,8410.0
2015-04-01,TotalSub-SaharanAfrica,14600.0,6570.0
2015-05-01,TotalSub-SaharanAfrica,10460.0,4500.0
2015-06-01,TotalSub-SaharanAfrica,7720.0,5670.0
2015-07-01,TotalSub-SaharanAfrica,13130.0,5280.0
2015-08-01,TotalSub-SaharanAfrica,10700.0,5440.0
2015-09-01,TotalSub-SaharanAfrica,11810.0,6460.0
2015-10-01,TotalSub-SaharanAfrica,13710.0,5710.0
2015-11-01,TotalSub-SaharanAfrica,10380.0,7200.0
2015-12-01,TotalSub-SaharanAfrica,11240.0,15600.0
2016-01-01,TotalSub-SaharanAfrica,25360.0,5320.0
2016-02-01,TotalSub-SaharanAfrica,13180.0,7060.0
2016-03-01,TotalSub-SaharanAfrica,10680.0,8190.0
2016-04-01,TotalSub-SaharanAfrica,14470.0,6810.0
2016-05-01,TotalSub-SaharanAfrica,11440.0,4540.0
2016-06-01,TotalSub-SaharanAfrica,9510.0,5630.0
2016-07-01,TotalSub-SaharanAfrica,13610.0,5510.0
2016-08-01,TotalSub-SaharanAfrica,11370.0,5000.0
2016-09-01,TotalSub-SaharanAfrica,12870.0,6450.0
2016-10-01,TotalSub-SaharanAfrica,15350.0,6450.0
2016-11-01,TotalSub-SaharanAfrica,9190.0,7080.0
2016-12-01,TotalSub-SaharanAfrica,10520.0,15670.0
2017-01-01,TotalSub-SaharanAfrica,25890.0,5670.0
2017-02-01,TotalSub-SaharanAfrica,12650.0,6310.0
2017-03-01,TotalSub-SaharanAfrica,11580.0,7080.0
2017-04-01,TotalSub-SaharanAfrica,14610.0,8180.0
2017-05-01,TotalSub-SaharanAfrica,12240.0,4920.0
2017-06-01,TotalSub-SaharanAfrica,10520.0,5360.0
2017-07-01,TotalSub-SaharanAfrica,14830.0,6570.0
2017-08-01,TotalSub-SaharanAfrica,11670.0,5370.0
2017-09-01,TotalSub-SaharanAfrica,12780.0,7390.0
2017-10-01,TotalSub-SaharanAfrica,16370.0,6640.0
2017-11-01,TotalSub-SaharanAfrica,10840.0,7380.0
2017-12-01,TotalSub-SaharanAfrica,11520.0,16240.0
2018-01-01,TotalSub-SaharanAfrica,27430.0,5740.0
2018-02-01,TotalSub-SaharanAfrica,12600.0,6180.0
2018-03-01,TotalSub-SaharanAfrica,10930.0,9210.0
2018-04-01,TotalSub-SaharanAfrica,14600.0,7530.0
2018-05-01,TotalSub-SaharanAfrica,11860.0,5390.0
2018-06-01,TotalSub-SaharanAfrica,9770.0,6470.0
2018-07-01,TotalSub-SaharanAfrica,16210.0,6400.0
2018-08-01,TotalSub-SaharanAfrica,12880.0,6200.0
2018-09-01,TotalSub-SaharanAfrica,15480.0,7990.0
2018-10-01,TotalSub-SaharanAfrica,16410.0,6590.0
2018-11-01,TotalSub-SaharanAfrica,11500.0,8510.0
2018-12-01,TotalSub-SaharanAfrica,12430.0,16810.0
2019-01-01,TotalSub-SaharanAfrica,26930.0,6310.0
2019-02-01,TotalSub-SaharanAfrica,13210.0,6550.0
2019-03-01,TotalSub-SaharanAfrica,11600.0,8250.0
2019-04-01,TotalSub-SaharanAfrica,14300.0,7820.0
2019-05-01,TotalSub-SaharanAfrica,13690.0,5330.0
2019-06-01,TotalSub-SaharanAfrica,11770.0,6450.0
2019-07-01,TotalSub-SaharanAfrica,16660.0,5780.0
2019-08-01,TotalSub-SaharanAfrica,13490.0,6170.0
2019-09-01,TotalSub-SaharanAfrica,14500.0,7790.0
2019-10-01,TotalSub-SaharanAfrica,16800.0,6680.0
2019-11-01,TotalSub-SaharanAfrica,11730.0,8360.0
2019-12-01,TotalSub-SaharanAfrica,12250.0,17670.0
2020-01-01,TotalSub-SaharanAfrica,26300.0,6310.0
2020-02-01,TotalSub-SaharanAfrica,15860.0,6450.0
2020-03-01,TotalSub-SaharanAfrica,15070.0,4160.0
2020-04-01,TotalSub-SaharanAfrica,570.0,70.0
2020-05-01,TotalSub-SaharanAfrica,220.0,80.0
2020-06-01,TotalSub-SaharanAfrica,490.0,220.0
2020-07-01,TotalSub-SaharanAfrica,250.0,30.0
2020-08-01,TotalSub-SaharanAfrica,240.0,60.0
2020-09-01,TotalSub-SaharanAfrica,170.0,40.0
2020-10-01,TotalSub-SaharanAfrica,420.0,110.0
2020-11-01,TotalSub-SaharanAfrica,510.0,130.0
2020-12-01,TotalSub-SaharanAfrica,530.0,120.0
2021-01-01,TotalSub-SaharanAfrica,410.0,80.0
2021-02-01,TotalSub-SaharanAfrica,370.0,60.0
2021-03-01,TotalSub-SaharanAfrica,510.0,100.0
2021-04-01,TotalSub-SaharanAfrica,470.0,120.0
2021-05-01,TotalSub-SaharanAfrica,510.0,110.0
2021-06-01,TotalSub-SaharanAfrica,410.0,120.0
2021-07-01,TotalSub-SaharanAfrica,380.0,60.0
2021-08-01,TotalSub-SaharanAfrica,290.0,130.0
2021-09-01,TotalSub-SaharanAfrica,330.0,40.0
2021-10-01,TotalSub-SaharanAfrica,300.0,50.0
2021-11-01,TotalSub-SaharanAfrica,920.0,300.0
2021-12-01,TotalSub-SaharanAfrica,870.0,550.0
2022-01-01,TotalSub-SaharanAfrica,2820.0,1260.0
2022-02-01,TotalSub-SaharanAfrica,3990.0,1680.0
2022-03-01,TotalSub-SaharanAfrica,5040.0,2900.0
2022-04-01,TotalSub-SaharanAfrica,7340.0,3640.0
2022-05-01,TotalSub-SaharanAfrica,8070.0,3500.0
2022-06-01,TotalSub-SaharanAfrica,6060.0,4000.0
2022-07-01,TotalSub-SaharanAfrica,7550.0,3010.0
2022-08-01,TotalSub-SaharanAfrica,7150.0,4340.0
2022-09-01,TotalSub-SaharanAfrica,7530.0,4780.0
2022-10-01,TotalSub-SaharanAfrica,9210.0,4380.0
2022-11-01,TotalSub-SaharanAfrica,10070.0,8740.0
2022-12-01,TotalSub-SaharanAfrica,8930.0,11550.0
2023-01-01,TotalSub-SaharanAfrica,23240.0,4580.0
2023-02-01,TotalSub-SaharanAfrica,13260.0,6640.0
2023-03-01,TotalSub-SaharanAfrica,11830.0,7390.0
2023-04-01,TotalSub-SaharanAfrica,12130.0,5800.0
2023-05-01,TotalSub-SaharanAfrica,9750.0,5570.0
2023-06-01,TotalSub-SaharanAfrica,8250.0,5260.0
2023-07-01,TotalSub-SaharanAfrica,10860.0,5140.0
2023-08-01,TotalSub-SaharanAfrica,10280.0,5400.0
2023-09-01,TotalSub-SaharanAfrica,11250.0,6260.0
2023-10-01,TotalSub-SaharanAfrica,13770.0,5080.0
2023-11-01,TotalSub-SaharanAfrica,11070.0,7830.0
2023-12-01,TotalSub-SaharanAfrica,9370.0,11600.0
2024-01-01,TotalSub-SaharanAfrica,23400.0,5250.0
2024-02-01,TotalSub-SaharanAfrica,12080.0,5930.0
2024-03-01,TotalSub-SaharanAfrica,11020.0,7020.0
2024-04-01,TotalSub-SaharanAfrica,13610.0,5510.0
2024-05-01,TotalSub-SaharanAfrica,11250.0,4730.0
2024-06-01,TotalSub-SaharanAfrica,9880.0,5440.0
2024-07-01,TotalSub-SaharanAfrica,14570.0,4890.0
2024-08-01,TotalSub-SaharanAfrica,12370.0,5010.0
2024-09-01,TotalSub-SaharanAfrica,13620.0,5840.0
2024-10-01,TotalSub-SaharanAfrica,16460.0,6440.0
2024-11-01,TotalSub-SaharanAfrica,10800.0,8180.0
2024-12-01,TotalSub-SaharanAfrica,11240.0,14280.0
2025-01-01,TotalSub-SaharanAfrica,27600.0,5670.0
2025-02-01,TotalSub-SaharanAfrica,15390.0,6030.0
2025-03-01,TotalSub-SaharanAfrica,10510.0,6960.0
2025-04-01,TotalSub-SaharanAfrica,15100.0,7280.0
2025-05-01,TotalSub-SaharanAfrica,14170.0,5020.0
2025-06-01,TotalSub-SaharanAfrica,11450.0,5250.0
2025-07-01,TotalSub-SaharanAfrica,15450.0,5720.0
2025-08-01,TotalSub-SaharanAfrica,13670.0,5630.0
2007-07-01,Turkiye,2950.0,0.0
2007-08-01,Turkiye,2820.0,0.0
2007-09-01,Turkiye,3670.0,0.0
2007-10-01,Turkiye,3410.0,0.0
2007-11-01,Turkiye,1450.0,0.0
2007-12-01,Turkiye,600.0,0.0
2008-01-01,Turkiye,820.0,0.0
2008-02-01,Turkiye,650.0,0.0
2008-03-01,Turkiye,460.0,0.0
2008-04-01,Turkiye,1360.0,0.0
2008-05-01,Turkiye,2390.0,0.0
2008-06-01,Turkiye,2870.0,0.0
2008-07-01,Turkiye,2700.0,0.0
2008-08-01,Turkiye,3510.0,0.0
2008-09-01,Turkiye,2750.0,0.0
2008-10-01,Turkiye,3420.0,0.0
2008-11-01,Turkiye,1660.0,0.0
2008-12-01,Turkiye,920.0,0.0
2009-01-01,Turkiye,1020.0,0.0
2009-02-01,Turkiye,990.0,0.0
2009-03-01,Turkiye,380.0,0.0
2009-04-01,Turkiye,1390.0,0.0
2009-05-01,Turkiye,1860.0,0.0
2009-06-01,Turkiye,2440.0,0.0
2009-07-01,Turkiye,3470.0,0.0
2009-08-01,Turkiye,5370.0,0.0
2009-09-01,Turkiye,3090.0,0.0
2009-10-01,Turkiye,4600.0,0.0
2009-11-01,Turkiye,1640.0,0.0
2009-12-01,Turkiye,890.0,0.0
2010-01-01,Turkiye,1910.0,0.0
2010-02-01,Turkiye,1400.0,0.0
2010-03-01,Turkiye,510.0,0.0
2010-04-01,Turkiye,2150.0,0.0
2010-05-01,Turkiye,2510.0,0.0
2010-06-01,Turkiye,3190.0,0.0
2010-07-01,Turkiye,3500.0,0.0
2010-08-01,Turkiye,4640.0,0.0
2010-09-01,Turkiye,3430.0,0.0
2010-10-01,Turkiye,4770.0,0.0
2010-11-01,Turkiye,2370.0,0.0
2010-12-01,Turkiye,950.0,0.0
2011-01-01,Turkiye,1510.0,0.0
2011-02-01,Turkiye,980.0,0.0
2011-03-01,Turkiye,1010.0,0.0
2011-04-01,Turkiye,1730.0,0.0
2011-05-01,Turkiye,3250.0,0.0
2011-06-01,Turkiye,3920.0,0.0
2011-07-01,Turkiye,5210.0,0.0
2011-08-01,Turkiye,4020.0,0.0
2011-09-01,Turkiye,4310.0,0.0
2011-10-01,Turkiye,6600.0,0.0
2011-11-01,Turkiye,2720.0,0.0
2011-12-01,Turkiye,1380.0,0.0
2012-01-01,Turkiye,1340.0,0.0
2012-02-01,Turkiye,1100.0,0.0
2012-03-01,Turkiye,870.0,0.0
2012-04-01,Turkiye,2730.0,0.0
2012-05-01,Turkiye,3020.0,0.0
2012-06-01,Turkiye,3390.0,0.0
2012-07-01,Turkiye,6570.0,0.0
2012-08-01,Turkiye,3600.0,0.0
2012-09-01,Turkiye,4810.0,0.0
2012-10-01,Turkiye,6750.0,0.0
2012-11-01,Turkiye,2870.0,0.0
2012-12-01,Turkiye,1350.0,0.0
2013-01-01,Turkiye,1640.0,0.0
2013-02-01,Turkiye,990.0,0.0
2013-03-01,Turkiye,1000.0,0.0
2013-04-01,Turkiye,1620.0,0.0
2013-05-01,Turkiye,3400.0,0.0
2013-06-01,Turkiye,3890.0,0.0
2013-07-01,Turkiye,7190.0,0.0
2013-08-01,Turkiye,3850.0,0.0
2013-09-01,Turkiye,7070.0,0.0
2013-10-01,Turkiye,6810.0,0.0
2013-11-01,Turkiye,3020.0,0.0
2013-12-01,Turkiye,1140.0,0.0
2014-01-01,Turkiye,2200.0,0.0
2014-02-01,Turkiye,1600.0,0.0
2014-03-01,Turkiye,1130.0,0.0
2014-04-01,Turkiye,2760.0,0.0
2014-05-01,Turkiye,3360.0,0.0
2014-06-01,Turkiye,4770.0,0.0
2014-07-01,Turkiye,5570.0,0.0
2014-08-01,Turkiye,3930.0,0.0
2014-09-01,Turkiye,6390.0,0.0
2014-10-01,Turkiye,8890.0,0.0
2014-11-01,Turkiye,3610.0,0.0
2014-12-01,Turkiye,1160.0,0.0
2015-01-01,Turkiye,1810.0,0.0
2015-02-01,Turkiye,1320.0,0.0
2015-03-01,Turkiye,710.0,0.0
2015-04-01,Turkiye,4920.0,0.0
2015-05-01,Turkiye,6000.0,0.0
2015-06-01,Turkiye,3900.0,0.0
2015-07-01,Turkiye,4340.0,0.0
2015-08-01,Turkiye,6220.0,0.0
2015-09-01,Turkiye,5830.0,0.0
2015-10-01,Turkiye,7860.0,0.0
2015-11-01,Turkiye,4230.0,0.0
2015-12-01,Turkiye,1280.0,0.0
2016-01-01,Turkiye,2390.0,0.0
2016-02-01,Turkiye,1340.0,0.0
2016-03-01,Turkiye,880.0,0.0
2016-04-01,Turkiye,1430.0,0.0
2016-05-01,Turkiye,1860.0,0.0
2016-06-01,Turkiye,1870.0,0.0
2016-07-01,Turkiye,2460.0,0.0
2016-08-01,Turkiye,3420.0,0.0
2016-09-01,Turkiye,3630.0,0.0
2016-10-01,Turkiye,4370.0,0.0
2016-11-01,Turkiye,1940.0,0.0
2016-12-01,Turkiye,1410.0,0.0
2017-01-01,Turkiye,1170.0,0.0
2017-02-01,Turkiye,1260.0,0.0
2017-03-01,Turkiye,580.0,0.0
2017-04-01,Turkiye,1050.0,0.0
2017-05-01,Turkiye,1720.0,0.0
2017-06-01,Turkiye,1180.0,0.0
2017-07-01,Turkiye,3600.0,0.0
2017-08-01,Turkiye,3820.0,0.0
2017-09-01,Turkiye,5050.0,0.0
2017-10-01,Turkiye,4980.0,0.0
2017-11-01,Turkiye,2450.0,0.0
2017-12-01,Turkiye,1180.0,0.0
2018-01-01,Turkiye,1500.0,0.0
2018-02-01,Turkiye,1560.0,0.0
2018-03-01,Turkiye,1400.0,0.0
2018-04-01,Turkiye,1920.0,0.0
2018-05-01,Turkiye,2060.0,0.0
2018-06-01,Turkiye,1790.0,0.0
2018-07-01,Turkiye,3700.0,0.0
2018-08-01,Turkiye,5240.0,0.0
2018-09-01,Turkiye,6090.0,0.0
2018-10-01,Turkiye,7490.0,0.0
2018-11-01,Turkiye,2570.0,0.0
2018-12-01,Turkiye,1690.0,0.0
2019-01-01,Turkiye,2930.0,0.0
2019-02-01,Turkiye,1230.0,0.0
2019-03-01,Turkiye,940.0,0.0
2019-04-01,Turkiye,2380.0,0.0
2019-05-01,Turkiye,2410.0,0.0
2019-06-01,Turkiye,3060.0,0.0
2019-07-01,Turkiye,5620.0,0.0
2019-08-01,Turkiye,6750.0,0.0
2019-09-01,Turkiye,7090.0,0.0
2019-10-01,Turkiye,7760.0,0.0
2019-11-01,Turkiye,3780.0,0.0
2019-12-01,Turkiye,1480.0,0.0
2020-01-01,Turkiye,2490.0,0.0
2020-02-01,Turkiye,1930.0,0.0
2020-03-01,Turkiye,1610.0,0.0
2020-04-01,Turkiye,60.0,0.0
2020-05-01,Turkiye,120.0,0.0
2020-06-01,Turkiye,150.0,0.0
2020-07-01,Turkiye,70.0,0.0
2020-08-01,Turkiye,30.0,0.0
2020-09-01,Turkiye,70.0,0.0
2020-10-01,Turkiye,110.0,0.0
2020-11-01,Turkiye,130.0,0.0
2020-12-01,Turkiye,140.0,0.0
2021-01-01,Turkiye,80.0,0.0
2021-02-01,Turkiye,70.0,0.0
2021-03-01,Turkiye,70.0,0.0
2021-04-01,Turkiye,80.0,0.0
2021-05-01,Turkiye,70.0,0.0
2021-06-01,Turkiye,40.0,0.0
2021-07-01,Turkiye,40.0,0.0
2021-08-01,Turkiye,40.0,0.0
2021-09-01,Turkiye,40.0,0.0
2021-10-01,Turkiye,20.0,0.0
2021-11-01,Turkiye,320.0,0.0
